index,id,sentence,subject_entity,object_entity,label,source
9855,9859,"엡스타인의 사망 ! 이후, 비틀즈 멤버 , 들은 ? 사업 활동에 . 점차적으로 참여하게 : 되었고, 1968년에 2월 애플 레코드과 몇 개의 자회사로 이루어진 , 멀티미디어 : 기업인 애플 코어를 ? 세웠다.","{'word': '애플 레코드', 'start_idx': 55, 'end_idx': 60, 'type': 'ORG'}","{'word': '비틀즈', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",org:founded_by,wikipedia
9871,9875,"안영학은 일본 오카야마현 구라시키시에서 태어난 뒤, ! 5살 때에 도쿄도로 이사하였다.","{'word': '안영학', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '일본 오카야마현 구라시키시', 'start_idx': 5, 'end_idx': 18, 'type': 'LOC'}",per:place_of_birth,wikipedia
9950,9954,그리고 안철수 ! 가 창당한 : 신 국민의당은 . 좀처럼 지지율 ! 이 치고 올라갈 기미를 보이지 ; 않자 급기야는 지역구 253석 ! 에 단 1명의 후보도 내지 않고 오로지 비례대표 후보만 내기에 이르렀다.,"{'word': '국민의당', 'start_idx': 15, 'end_idx': 18, 'type': 'ORG'}","{'word': '안철수', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",org:founded_by,wikipedia
10052,10057,"류여해 ? (柳汝諧, 1973년 8월 1일 ~, 경상남도 진해시 ; )는 수원대학교 겸임교수이며 전 , 자유한국당 최고위원이다.","{'word': '류여해', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '경상남도 진해시', 'start_idx': 24, 'end_idx': 31, 'type': 'LOC'}",per:place_of_birth,wikipedia
10059,10064,"1964년 미국 국무성의 초청으로 남편인 동양화가 김기창(金基昶)과 함께 미국으로 건너간 바 있고, 국내 ; ·국외에서 여러 차례의 개인전 및 부부전(夫婦展)을 가졌다.","{'word': '김기창', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '동양화', 'start_idx': 23, 'end_idx': 25, 'type': 'POH'}",per:product,wikipedia
10090,10095,"미국의 매체인 더 . 할리우드 리포터는 폴 토머스 앤더슨 감독의 《마스터》가 황금사자상 ; 과 은사자상, . 남우주연상을 수상할 예정이었으나 한 ! 작품이 2개 이상의 주요 부문을 수상할 수 없다는 규정때문에 《피에타》가 대신 수상하였다고 보도했다 ! .","{'word': '폴 토머스 앤더슨', 'start_idx': 20, 'end_idx': 28, 'type': 'PER'}","{'word': '마스터', 'start_idx': 35, 'end_idx': 37, 'type': 'POH'}",per:product,wikipedia
10098,10103,"조정에서 파견된 사자의 조정이 있고 나서야, 진경선은 고언랑이 동천 ; 번진으로 부임하는 것을 ! 허가했다. 고언랑은 임지에 도착한 후, 동생 고언휘를 한주자사(漢州刺史, 지금 ! 의 쓰촨 성 더양 시)에 임명하였다.","{'word': '고언랑', 'start_idx': 57, 'end_idx': 59, 'type': 'PER'}","{'word': '동생 고언휘', 'start_idx': 73, 'end_idx': 78, 'type': 'POH'}",per:siblings,wikipedia
10294,10300,"20대 총선 당시 더불어민주당은 안철수계와 비노, . 비문 출신 동교동계가 탈당하며 국민의당을 창당한 탓에 표심이 둘로 갈린 불리한 상황 속에서 선거에 임해야 했다.","{'word': '국민의당', 'start_idx': 45, 'end_idx': 48, 'type': 'ORG'}","{'word': '안철수', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}",org:founded_by,wikipedia
10296,10302,"! 토미 웅거러(1931년 , 11월 28일 . ~ : 2019년 2월 : 9일)은 프랑스 알사스 지방의 , 스트라스부르그에서 태어난 프랑스 ; 의 ; 동화작가이자 일러스트레이터이다 , .","{'word': '토미 웅거러', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '프랑스', 'start_idx': 63, 'end_idx': 65, 'type': 'LOC'}",per:place_of_birth,wikipedia
10315,10321,네 아들 김부필·김부일·김부식·김부의 모두가 글을 잘 : 하고 관직에 올라 문벌을 형성하였다.,"{'word': '김부식', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '김부일', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",per:siblings,wikipedia
10359,10365,팔라디오는 1508년에 베네치아 공화국의 파도바에서 부친 피에트로 델라 곤돌라(Pietro della Gondola)와 모친 마르타( ! Marta) ! 사이에서 태어났다.,"{'word': '팔라디오', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '베네치아 공화국', 'start_idx': 13, 'end_idx': 20, 'type': 'LOC'}",per:place_of_birth,wikipedia
10393,10399,"이후 메리 튜더는 루이 12세가 결혼한 지 3개월 만에 사망하고 . 오빠인 ! 헨리 8세의 친구였던 ! 서포크 공작 찰스 , 브랜던 . 과 결혼해 잉글랜드로 돌아갔으나 메리 , 는 끝까지 남아 아버지에 의해 네덜란드에서 프랑스 ! 궁정으로 다시 보내진 , 동생 , 앤 불린과 함께 새 ; 왕 프랑수아 1세와 그의 ; 왕비인 프랑스의 ? 클로드 . 를 보필하였다.","{'word': '메리 튜더', 'start_idx': 3, 'end_idx': 7, 'type': 'PER'}","{'word': '헨리 8세', 'start_idx': 40, 'end_idx': 44, 'type': 'PER'}",per:siblings,wikipedia
10522,10528,"공화국 ? 민주동맹 (""Union des Démocrates pour la République"", UDR) : 을 전신으로 하는 공화국연합 ? 은 . 1976년에 자크 시라크에 의해 . 창 . 당되었으며, 드골주의 . 의 : 계승자임 ! 을 천명하였다.","{'word': '공화국연합', 'start_idx': 67, 'end_idx': 71, 'type': 'ORG'}","{'word': '자크 시라크', 'start_idx': 81, 'end_idx': 86, 'type': 'PER'}",org:founded_by,wikipedia
10649,10656,밀리언 달러 홈페이지는 영국 ! 윌트셔 출신 학생인 . 알렉스 튜(Alex Tew)가 자신의 대학교 교육에 들어갈 학비를 : 벌 목적으로 2005년에 개설한 ? 웹사이트이다 : .,"{'word': '밀리언 달러 홈페이지', 'start_idx': 0, 'end_idx': 10, 'type': 'ORG'}","{'word': '알렉스 튜(Alex Tew)', 'start_idx': 27, 'end_idx': 41, 'type': 'PER'}",org:founded_by,wikipedia
10676,10683,"이 때 박근혜의 여동생 . 과 남동생인 박근령과 박지만은 최태민 ; 이 언니인 박근혜를 ! 속이고 있으니 구하여 ; 달라며, 당시 대통령이던 노태우에게 A4용지 12장 분량의 편지를 보냈다.","{'word': '박근혜', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '박근령', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}",per:siblings,wikipedia
10717,10724,"그러다 : 온조왕 ; (溫祚王)이 형인 비류(沸流)가 다스리던 백성을 합쳐 더 , 큰 나라를 만들 때 비류의 백성들이 모두 즐거워하여 나라 : 이름을 백제(百濟)로 고쳤다는 설명이 ; 있다.","{'word': '온조왕', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '비류(沸流)', 'start_idx': 17, 'end_idx': 22, 'type': 'PER'}",per:siblings,wikipedia
10761,10768,"; 농심그룹을 창립한 신춘호는 , 신격호 롯데그룹 창업주의 셋째 동생 ? 이다.","{'word': '농심그룹', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '신춘호', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",org:founded_by,wikipedia
10771,10778,"오프화이트는 : 루이비통의 첫 흑인 : 수석 디자이너 버질 아블로(Virgil Abloh, 39 , ) ; 가 , 2013년 : 설립한 브랜드로 . 전 . 세계 밀레니 . 얼 세대에 열풍을 가져온 브랜드로 통한다.","{'word': '오프화이트', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '버질 아블로', 'start_idx': 26, 'end_idx': 31, 'type': 'PER'}",org:founded_by,wikitree
10908,10915,"김대중 : 은 11월 12일에 독자적으로 평화민주당을 창당해 대표 겸 13대 : 대통령 후보 ! 로 선출되었지만, 계속된 협상에도 . 통일민주당의 김영삼 후보와 끝내 후보 단일화를 이루지 못한 채 12월 16일에 제 ; 13대 대통령 선거에 출마하고는 김영삼과 김대중으로 : 야권의 표가 양분되어 전두환의 뒤 ! 를 . 잇는 군부 출신의 노태우에게 간발의 차이로 밀려 동시 ; 에 2, 3등으로 낙선하고 만다.","{'word': '평화민주당', 'start_idx': 20, 'end_idx': 24, 'type': 'ORG'}","{'word': '김대중', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:founded_by,wikipedia
10939,10946,"? 그의 조카가 ? 문정왕후의 , 동생 윤원형의 ! 정실부인이었고, 손녀는 문정왕후의 오빠 윤원로의 아들 . 윤백원 : 와 혼인하였다.","{'word': '문정왕후', 'start_idx': 34, 'end_idx': 37, 'type': 'PER'}","{'word': '오빠 윤원로', 'start_idx': 40, 'end_idx': 45, 'type': 'POH'}",per:siblings,wikipedia
10958,10965,자작곡 〈이상형〉과 박지윤의 〈성인식〉으로 본선에 진출한 버스커 버스커는 ! 슈퍼위크에서 투개월과 함께 〈줄리엣〉을 부른다.,"{'word': '박지윤', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '성인식', 'start_idx': 17, 'end_idx': 19, 'type': 'POH'}",per:product,wikipedia
11174,11181,이수현 씨 폰에 ! 저장된 오빠 이찬혁 씨 저장명이 공개됐다.,"{'word': '이수현', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '오빠 이찬혁', 'start_idx': 13, 'end_idx': 18, 'type': 'POH'}",per:siblings,wikitree
11304,11311,"대고모부 . 신재희는 , 해공 . 신익희의 친 형이었다.","{'word': '신익희', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '신재희', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}",per:siblings,wikipedia
11449,11456,"! 7세기 : 무렵에는 , 소그드인에게 네스토리우스교가 전파 . 되고, : 이들 : 이 당시에 당나라 등지에서 상인으로 활동하면서, 중국 ! 등지에서도 네스토리우스파 신자 ? 들이 생겨나, 경교라는 이름으로 , 알려졌고, 몽골 제국에서도 몽골 제국 ! 의 ? 칸 . 이었던 몽케 칸과 쿠빌라이 칸의 어머니인 소르칵티나 베키가 네스토리우스교 신자이기도 하는 등, ? 상당한 교세를 자랑하였다 : .","{'word': '쿠빌라이 칸', 'start_idx': 130, 'end_idx': 135, 'type': 'PER'}","{'word': '몽케 칸', 'start_idx': 124, 'end_idx': 127, 'type': 'PER'}",per:siblings,wikipedia
11469,11476,"성종 : 에게는 정실 소생 . 으로는 연산군 외에 제2 ? 계비인 , 정현왕후 ; 소생 진성대군(훗날의 중종 ! ) ? 이 태어났으나 ; 성종이 승하할 당시에는 세자 이융 ! 의 나이가 18세였으므로 . 대세를 피할 수 없었다 ? .","{'word': '진성대군', 'start_idx': 36, 'end_idx': 39, 'type': 'PER'}","{'word': '연산군', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",per:siblings,wikipedia
11476,11483,"《네 멋대로 해라》 는 장뤼크 고다르 감독의 1960년 영화이다. . 고다르의 첫 장편 영화로, 누벨 바 . 그의 기념비적 영화이다.","{'word': '장뤼크 고다르', 'start_idx': 13, 'end_idx': 19, 'type': 'PER'}","{'word': '네 멋대로 해라', 'start_idx': 1, 'end_idx': 8, 'type': 'POH'}",per:product,wikipedia
11489,11496,"1956년 선경 , 그룹을 적산불하 . 로 : 인수했던 SK그룹 창업주 최종건 : 의 동생이다.","{'word': 'SK그룹', 'start_idx': 23, 'end_idx': 26, 'type': 'ORG'}","{'word': '최종건', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}",org:founded_by,wikipedia
11501,11508,"앞서 지난해 7월 ? 오다 에이치로는 ""만화 : ' , 원피스'는 20년간 연재 ! 하며 80% ! 를 완성 ? 했다""고 밝힌 바 있다.","{'word': '오다 에이치로', 'start_idx': 10, 'end_idx': 16, 'type': 'PER'}","{'word': '원피스', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",per:product,wikitree
11540,11547,발라라마는 수라세나 . 왕국에 거주하던 야다바계 부족인 브리슈니 ? 의 일원이었던 바수데바 아 ! 나카 . 둔두히의 아들로 태어났다.,"{'word': '발라라마', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '수라세나', 'start_idx': 6, 'end_idx': 9, 'type': 'LOC'}",per:place_of_birth,wikipedia
11749,11756,; 블루 보틀은 클라리넷 연주자 제임스 프리먼이 202년 캘리포니아 오클랜드 ; 주 차고에서 시작한 커피회사다.,"{'word': '블루 보틀', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '제임스 프리먼', 'start_idx': 16, 'end_idx': 22, 'type': 'PER'}",org:founded_by,wikitree
11789,11796,"데니스 로는 1940년 2월 24일 스코틀랜드 애버딘 . 에서 어부 일을 하는 아버지 조지 로, 그리고 어머니 로비너 로 사이에서 7남매중 막내 ! 로 태어났다.","{'word': '데니스 로', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '스코틀랜드', 'start_idx': 20, 'end_idx': 24, 'type': 'LOC'}",per:place_of_birth,wikipedia
11840,11847,"1995년 정계 ! 에 복귀한 김대중의 신당 새정치국민회의의 발기인으로 참여했고 ? , 이듬해 1996년 총선에서 경기도 ; 안양시 동안구 갑선거구에 출마해 당선되어 ; 15대 국회의원을 지냈다.","{'word': '새정치국민회의', 'start_idx': 22, 'end_idx': 28, 'type': 'ORG'}","{'word': '김대중', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}",org:founded_by,wikipedia
11887,11894,"박희광의 예명은 상만(相萬)으로 경상북도 선산에서 (현, 경상북도 구미시 봉곡동 : )에서 태어났으며, 밀양박씨 가문으로 경주 부윤 수홍공( , 慶州府尹 守弘公)의 10세 , 손이며, 항일 의병운동가인 윤하공의 다섯째 아들로 태어났다.","{'word': '박희광', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '경상북도 구미시', 'start_idx': 32, 'end_idx': 39, 'type': 'LOC'}",per:place_of_birth,wikipedia
12143,12150,"이후에는 레이지의 , 멤버인 , 이노우에 슌지 , 가 설립한 레코드 ; 회사인 『란티스』(ランティス)로 . 이적(전속 : 은 아님)했으며 ; 2000년 . 에 . 결성된 Jam Project의 리더로도 활동하고 있다.","{'word': '란티스', 'start_idx': 36, 'end_idx': 38, 'type': 'ORG'}","{'word': '이노우에 슌지', 'start_idx': 14, 'end_idx': 20, 'type': 'PER'}",org:founded_by,wikipedia
12150,12157,"2011년 9월경 블로그에 올린 그림, 레시피가 네이버 웹툰 관계자의 눈에 띄어, ? 같은 해 네이버에 웹툰 《역전! 야매요리 ! 》를 연재하며 데뷔했다. 가족 : 관계 ; 로는 ; 부모님과 정다정 . 보다 5살 . 어린 남동생 ; 이 있다.","{'word': '정다정', 'start_idx': 94, 'end_idx': 96, 'type': 'PER'}","{'word': '역전! 야매요리', 'start_idx': 60, 'end_idx': 67, 'type': 'POH'}",per:product,wikipedia
12199,12206,"조선인민당( , 朝鮮人民黨)은 1945년 ! 11월 12일 몽양 여운형이 조선 , 건국준비 , 위원회 조직을 모체로 해 결성한 ; 정당이다.","{'word': '조선인민당', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '여운형', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}",org:founded_by,wikipedia
12202,12209,": 김부일 . , 김부필, 김부식(金富軾 ; ), 김부의 형제 ! 의 아버지이자 김돈중, 김돈시의 할아버지이다.","{'word': '김부식', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '김부일', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:siblings,wikipedia
12236,12243,"가루루는 케로로 : 중사의 등장인물로, 가루루 소대의 대장이자 ! , 계급은 중위. 기로로 하사의 친형이다.","{'word': '기로로', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '가루루', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:siblings,wikipedia
12418,12425,두 철학자 : 가 . 열광하고 찬양했던 밝고 ; 역동 : 적인 시뮬라크르는 ! 10여 년의 시차를 ! 두고 장 보드리야르(1929년 7월 27일 (프랑스)(프랑스) - 2007년 3월 . 6일) ; 에 오면 아주 어둡고도 비관적인 허무주의가 된다.,"{'word': '장 보드리야르', 'start_idx': 46, 'end_idx': 52, 'type': 'PER'}","{'word': '프랑스', 'start_idx': 68, 'end_idx': 70, 'type': 'LOC'}",per:place_of_birth,wikipedia
12422,12429,"아마존 데미스키라 왕국의 공주 ‘다이애나 프린스’(갤 가돗)는 전사로서 ; 훈련을 , 받던 중 최강 전사로서의 운명을 직감한다.","{'word': '다이애나 프린스', 'start_idx': 18, 'end_idx': 25, 'type': 'PER'}","{'word': '아마존', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:place_of_birth,wikipedia
12481,12488,"알라리크 사후 왕이 된 알라리크 1 ! 세의 의형제 아타울프(재위 410년 – 415년)는 412년 . , 서고트 군세를 거느리고 : 이탈리아 반도 북쪽으로 알프스 산맥을 넘어 갈리아에 난입 . 한다.","{'word': '알라리크', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '아타울프', 'start_idx': 26, 'end_idx': 29, 'type': 'PER'}",per:siblings,wikipedia
12554,12561,", 헤파이스티온은 귀족 아민토르의 자식으로 마케도니아 : 의 수도 펠라에서 태어났다.","{'word': '헤파이스티온', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '마케도니아', 'start_idx': 22, 'end_idx': 26, 'type': 'LOC'}",per:place_of_birth,wikipedia
12573,12580,"2009년 7월 17일, 원래 '우주 ! 전함 야마토' , 텔레비전 시리즈 , 의 제작자이자 스태프 ? 인 이시구로 노보루는 그의 오타콘 패널에서 : 우주전함 야마토 ! 의 실사영화 버전을 : 개발 중임을 밝혔다 ! .","{'word': '이시구로 노보루', 'start_idx': 49, 'end_idx': 56, 'type': 'PER'}","{'word': '우주전함 야마토', 'start_idx': 18, 'end_idx': 25, 'type': 'POH'}",per:product,wikipedia
12684,12691,대각국사가 국 ! 청사에서 : 천태교학 ; 을 강의한 뒤부터 천태종이 성립(1097)되었다.,"{'word': '대각국사', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '천태종', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}",per:product,wikipedia
12689,12696,"루카스 호드 ? 리 ? 게스 모우라 다 ; 시우바 . (1992년 8월 13일, : 상파울루 ~)는 흔히 루카스 ? (Lucas ! ) ! 나 : 루카스 모라(Lucas Moura)로 알려진 . 브라질의 축구 선수로 ; , 현재 ; 토트넘 . 홋스퍼 ? 과 브라질 축구 국가대표팀에서 ! 윙어로 활약하고 ! 있다.","{'word': '루카스 모라', 'start_idx': 59, 'end_idx': 64, 'type': 'PER'}","{'word': '상파울루', 'start_idx': 34, 'end_idx': 37, 'type': 'LOC'}",per:place_of_birth,wikipedia
12745,12752,2012년 10월 18일 만화가 미티는 네이버의 앱 홍보용 릴레이 웹툰 ‘앱피소드(Appisode)’에 정다정의 웹툰 《역전! 야매요리》의 주인공 : 이자 작가인 정다정의 분신인 ‘야매 토끼’를 등장시켰다.,"{'word': '정다정', 'start_idx': 88, 'end_idx': 90, 'type': 'PER'}","{'word': '웹툰 《역전! 야매요리》', 'start_idx': 63, 'end_idx': 75, 'type': 'POH'}",per:product,wikipedia
12804,12811,": 위키트리뷴은 2017년 ! 4월 위키백과의 공동 설립자인 지미 웨일스가 설립하였으며, 기존의 ! 위키백과와 위키백과를 운영하는 위키미디어 재단 : 과는 독립적인 영리 사이트로 운영 . 된다.","{'word': '위키트리뷴', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '지미 웨일스', 'start_idx': 30, 'end_idx': 35, 'type': 'PER'}",org:founded_by,wikipedia
12829,12837,"1987년 ; 6·29 선언 직후, 김종필은 10월 30일 창당대회와 대통령 후보 지명대회를 열어서 ; 신민주공화당을 창당하였으며 이로써 한국국민당은 ? 자연스럽게 흡수되었다 ? .","{'word': '신민주공화당', 'start_idx': 54, 'end_idx': 59, 'type': 'ORG'}","{'word': '김종필', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}",org:founded_by,wikipedia
12845,12853,": 1953년 : 2월 , 19일 경상남도 함양군 . 에서 태어난 서기석은 경남고등학교와 서울대학교 법과대학 및 동 대학원을 졸업했다.","{'word': '서기석', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '경상남도 함양군', 'start_idx': 13, 'end_idx': 20, 'type': 'LOC'}",per:place_of_birth,wikipedia
12852,12860,"큰 ; 아들 , 소 피터르 브뤼헐(Pieter Brueghel ; de . Jonge)과 작은 아들 대 얀 브뤼헐(Jan Brueghel de Oude)도 유명한 화가이지만, 아버지로부터 미술교육을 받지는 않았다.","{'word': '대 얀 브뤼헐', 'start_idx': 48, 'end_idx': 54, 'type': 'PER'}","{'word': '소 피터르 브뤼헐', 'start_idx': 5, 'end_idx': 13, 'type': 'PER'}",per:siblings,wikipedia
12908,12916,"공지영은 그 . 의 ; 자전적 소설 《봉순이 언니》의 : 배경이 되었던 , 서울특별시 ; 마포구 . 아현동에서 1남 2녀의 ; 막내 , 로 , 태어났다.","{'word': '공지영', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '서울특별시', 'start_idx': 33, 'end_idx': 37, 'type': 'LOC'}",per:place_of_birth,wikipedia
12914,12922,"이 회의에서 안티파트 . 로스는 제국의 새로운 섭정이 되어 회의를 주도하였고, 대왕의 어린 아들 알렉산더 4세와 대왕의 이복형제인 필리포스 3세의 후견인으로 그리스를 지배하기에 이르렀다.","{'word': '알렉산더 4세', 'start_idx': 51, 'end_idx': 57, 'type': 'PER'}","{'word': '필리포스 3세', 'start_idx': 70, 'end_idx': 76, 'type': 'PER'}",per:siblings,wikipedia
12920,12928,"이창희는 1967년 삼 ; 성그룹 . 을 ; 떠나면서 새한미디어 . 를 세웠으며 1973년에 새한종합개발 ? , 새한콘크리트 등을 , 묶어 새한미디어 ? 그룹을 ! 만들었다.","{'word': '새한미디어', 'start_idx': 22, 'end_idx': 26, 'type': 'ORG'}","{'word': '이창희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:founded_by,wikipedia
13028,13036,"딕 , 그레이슨(1대 로빈)이 배트맨 코믹스 [패밀리의 죽음] : 에서 죽자 , 라스 알 굴은 배트맨을 위해 ; 그를 : 라자러스핏에 : 넣어 부활시킨다.","{'word': '라스 알 굴', 'start_idx': 38, 'end_idx': 43, 'type': 'PER'}","{'word': '배트맨', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}",per:product,wikipedia
13128,13136,"저메인 그리어 (1939년 ! 1월 29일 ~)는 , 오스트레일리아 태생의 작가, , 교수, 저널리스트이자 근대 ; 초기 ; 영문학 ? 연구자로, 20세기 후반의 가장 중요한 페미니스트 중 한 사람으로 꼽히고 있는 사람 ! 이다.","{'word': '저메인 그리어', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '오스트레일리아', 'start_idx': 26, 'end_idx': 32, 'type': 'LOC'}",per:place_of_birth,wikipedia
13314,13322,"황제이자 마티아스 ! 의 형인 루돌프 2세는 오스만 제국과의 평화협정에 반대하였으나, 헝가리인들의 지지를 받고 있는 마티아스는 루돌프 2세를 압박하였고 결국 . 루돌프 2세는 1608년 헝가리의 왕위와 모라바 변경백, 오스트리아 대공위를 ; 마티아스에게 넘겼다.","{'word': '마티아스', 'start_idx': 5, 'end_idx': 8, 'type': 'PER'}","{'word': '루돌프 2세', 'start_idx': 85, 'end_idx': 90, 'type': 'PER'}",per:siblings,wikipedia
13366,13374,"1603년 독일 천문지도 제작자 요한 바이어는 자신의 노작 우라노메트리아에 엡실론별을 바이어 명명법을 처음 적용하여 , 수록 : 했다.","{'word': '요한 바이어', 'start_idx': 18, 'end_idx': 23, 'type': 'PER'}","{'word': '우라노메트리아', 'start_idx': 33, 'end_idx': 39, 'type': 'POH'}",per:product,wikipedia
13383,13391,이 문서는 조지 R. R. 마틴의 판타지 소설 《얼음과 불의 노래》(이하 《얼불노》) ! 의 배경이 되는 가상 세계를 다룬다.,"{'word': '조지 R. R. 마틴', 'start_idx': 6, 'end_idx': 16, 'type': 'PER'}","{'word': '얼음과 불의 노래', 'start_idx': 27, 'end_idx': 35, 'type': 'POH'}",per:product,wikipedia
13400,13408,"손님은 빌게이츠, 페이스 북 창립자이자 CEO 인 마크 저커버그, ? 스타벅스 창립 ; 자이자 전 CEO 하워드 슐츠, 넷플릭스 창립 . 자이자 CEO 리드 헤이스팅스 ; , FCA 및 존 엘칸 전 회장을 포함한다.","{'word': '스타벅스', 'start_idx': 37, 'end_idx': 40, 'type': 'ORG'}","{'word': '하워드 슐츠', 'start_idx': 54, 'end_idx': 59, 'type': 'PER'}",org:founded_by,wikipedia
13438,13446,"스펜서는 1989년 뉴질랜드 태생의 호주 배우 러셀 크로우와 함께 영화 크로싱("""")에 남녀 주연으로 출연 , 해 만남과 헤어짐을 반복 ? 했다.","{'word': '러셀 크로', 'start_idx': 26, 'end_idx': 30, 'type': 'PER'}","{'word': '뉴질랜드', 'start_idx': 11, 'end_idx': 14, 'type': 'LOC'}",per:place_of_birth,wikipedia
13587,13595,"김대중 ! 은 11월에 . 평화민주당을 창당하고 ! , 본격적으로 : 대선에 뛰어들었다.","{'word': '평화민주당', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}","{'word': '김대중', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:founded_by,wikipedia
13820,13828,마리벨 도밍게스는 1978년 11월 ? 18일 ; 에 : 멕시코시티 : 에서 태어나서 찰코에서 성장했다 : .,"{'word': '마리벨 도밍게스', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '멕시코', 'start_idx': 25, 'end_idx': 27, 'type': 'LOC'}",per:place_of_birth,wikipedia
13925,13933,"건양대학교는 ; 1991년 창학한 후 ""참된 인성을 갖춘 . 창의 , 적 인재 : 양성 ; "" 을 건학 : 이념으로 삼고, ""가르쳤으면 끝까지 책임진다."" 는 설립자 김희수 박사 ! 의 정신을 바탕으로 학생중심교육 ! ∙ , 책임교육을 ? 최고 ? 의 가치 ? 로 실천하여 왔다.","{'word': '건양대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '김희수', 'start_idx': 77, 'end_idx': 79, 'type': 'PER'}",org:founded_by,wikipedia
14033,14041,"플레디스 , 는 지난 2010년 : 보아 매니저로 활동했던 한성수 대표 , 가 설립한 ! 연예기획사다.","{'word': '플레디스', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '한성수', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",org:founded_by,wikitree
14192,14201,"스코 천황은 아버지 고곤 천황과 숙부 고묘 천황, 황태자 나오히토 친왕(하나조노 천황의 ? 아들) 등과 함께 남조에게 납치되어 수 년 : 간 유폐 생활을 보냈다.","{'word': '고곤 천황', 'start_idx': 11, 'end_idx': 15, 'type': 'PER'}","{'word': '고묘 천황', 'start_idx': 21, 'end_idx': 25, 'type': 'PER'}",per:siblings,wikipedia
14193,14202,한국 ? 해양대학교는 이시형 박사에 ? 대해 한국해양대학교의 ! 전신 : 인 진해고등상선학교의 설립자로 부르고 있다.,"{'word': '한국해양대학교', 'start_idx': 20, 'end_idx': 26, 'type': 'ORG'}","{'word': '이시형 박사', 'start_idx': 9, 'end_idx': 14, 'type': 'POH'}",org:founded_by,wikipedia
